SIM,n_estimators,min_samples_split,max_depth,min_samples_leaf,max_samples,max_features,acc_train,f1_train,prec_train,rec_train,acc_val,f1_val,prec_val,rec_val,acc_test,f1_test,prec_test,rec_test
319,5,0.15,4,0.1,0.7,log2,0.7335561497326203,0.6777687954729184,0.7722918201915991,0.6038605589167387,0.6478260869565218,0.5691489361702128,0.4672489082969432,0.7278911564625851,0.6506550218340611,0.5454545454545454,0.4507042253521127,0.6906474820143885
320,5,0.15,5,0.05,0.3,sqrt,0.7334224598930481,0.680755683637528,0.7661261261261261,0.6125036012676462,0.6521739130434783,0.5833333333333334,0.47257383966244726,0.7619047619047619,0.6572052401746725,0.5674931129476584,0.45982142857142855,0.7410071942446043
321,5,0.15,5,0.05,0.3,log2,0.7340909090909091,0.6840349483717236,0.7623937677053825,0.620282339383463,0.6434782608695652,0.5661375661375662,0.46320346320346323,0.7278911564625851,0.6397379912663755,0.5378151260504201,0.44036697247706424,0.6906474820143885
322,5,0.15,5,0.05,0.4,sqrt,0.7231283422459893,0.6943173431734317,0.711864406779661,0.6776145203111495,0.6021739130434782,0.5590361445783133,0.43283582089552236,0.7891156462585034,0.6135371179039302,0.5402597402597402,0.42276422764227645,0.7482014388489209
323,5,0.15,5,0.05,0.4,log2,0.7306149732620321,0.6720911310008136,0.7722513089005235,0.5949294151541342,0.6413043478260869,0.5623342175066313,0.4608695652173913,0.7210884353741497,0.6462882096069869,0.5423728813559322,0.44651162790697674,0.6906474820143885
324,5,0.15,5,0.05,0.5,sqrt,0.7177807486631016,0.6718482822944194,0.7295746117488183,0.6225871506770383,0.6217391304347826,0.5561224489795918,0.4448979591836735,0.7414965986394558,0.6179039301310044,0.5257452574525745,0.4217391304347826,0.697841726618705
325,5,0.15,5,0.05,0.5,log2,0.6985294117647058,0.650874748413067,0.7034805890227577,0.6055891673869201,0.6130434782608696,0.5482233502538071,0.43724696356275305,0.7346938775510204,0.6200873362445415,0.5271739130434783,0.42358078602620086,0.697841726618705
326,5,0.15,5,0.05,0.6,sqrt,0.7254010695187165,0.6974071891573365,0.7135966234549291,0.6819360414866033,0.6,0.5422885572139303,0.42745098039215684,0.7414965986394558,0.6048034934497817,0.519893899204244,0.4117647058823529,0.7050359712230215
327,5,0.15,5,0.05,0.6,log2,0.746524064171123,0.7035647279549718,0.7692307692307693,0.648228176318064,0.6413043478260869,0.5646437994722955,0.46120689655172414,0.7278911564625851,0.6375545851528385,0.5388888888888889,0.43891402714932126,0.697841726618705
328,5,0.15,5,0.05,0.7,sqrt,0.7693850267379679,0.7521907771871857,0.7501432664756447,0.7542494958225295,0.6326086956521739,0.5785536159600998,0.4566929133858268,0.7891156462585034,0.6506550218340611,0.5918367346938775,0.45849802371541504,0.8345323741007195
329,5,0.15,5,0.05,0.7,log2,0.7387700534759358,0.6997541487400123,0.7497530457688508,0.6560069144338807,0.6347826086956522,0.5625,0.45569620253164556,0.7346938775510204,0.6441048034934498,0.5509641873278237,0.44642857142857145,0.7194244604316546
330,5,0.15,5,0.1,0.3,sqrt,0.7077540106951872,0.6619239096814105,0.7145242070116862,0.6165370210314031,0.6173913043478261,0.5532994923857868,0.44129554655870445,0.7414965986394558,0.6222707423580786,0.5336927223719676,0.4267241379310345,0.7122302158273381
331,5,0.15,5,0.1,0.3,log2,0.6469251336898396,0.6145088308276164,0.6227810650887574,0.6064534716220109,0.558695652173913,0.5290023201856149,0.4014084507042254,0.7755102040816326,0.5589519650655022,0.5167464114832536,0.3870967741935484,0.7769784172661871
332,5,0.15,5,0.1,0.4,sqrt,0.6911764705882353,0.6622807017543859,0.672306322350846,0.6525496974935178,0.5934782608695652,0.557919621749409,0.427536231884058,0.8027210884353742,0.5873362445414847,0.5215189873417722,0.40234375,0.7410071942446043
333,5,0.15,5,0.1,0.4,log2,0.672192513368984,0.6510105323085682,0.6433192686357243,0.6588879285508499,0.5739130434782609,0.5504587155963303,0.41522491349480967,0.8163265306122449,0.5655021834061136,0.5227817745803357,0.3920863309352518,0.7841726618705036
334,5,0.15,5,0.1,0.5,sqrt,0.703475935828877,0.6623020706455542,0.7022925411688731,0.6266205704407951,0.6130434782608696,0.5615763546798029,0.44015444015444016,0.7755102040816326,0.6222707423580786,0.5411140583554377,0.42857142857142855,0.7338129496402878
335,5,0.15,5,0.1,0.5,log2,0.7074866310160428,0.6523673339688593,0.7272405242649663,0.5914721982137713,0.6326086956521739,0.5587467362924282,0.4533898305084746,0.7278911564625851,0.6419213973799127,0.5418994413407822,0.4429223744292237,0.697841726618705
336,5,0.15,5,0.1,0.6,sqrt,0.7106951871657754,0.6543130990415336,0.7343133739691646,0.5900316911552866,0.6239130434782608,0.5483028720626631,0.4449152542372881,0.7142857142857143,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
337,5,0.15,5,0.1,0.6,log2,0.7012032085561497,0.6563124711671536,0.7038258575197889,0.6148084125612215,0.6195652173913043,0.5591939546599496,0.444,0.7551020408163265,0.6069868995633187,0.5238095238095238,0.41422594142259417,0.7122302158273381
338,5,0.15,5,0.1,0.7,sqrt,0.738903743315508,0.6850507982583455,0.778021978021978,0.6119273984442524,0.6630434782608695,0.5953002610966057,0.4830508474576271,0.7755102040816326,0.6637554585152838,0.5722222222222222,0.4660633484162896,0.7410071942446043
339,5,0.15,5,0.1,0.7,log2,0.6918449197860963,0.6529137178135823,0.6839116719242903,0.6246038605589167,0.6065217391304348,0.5508684863523573,0.43359375,0.7551020408163265,0.5960698689956332,0.5169712793733682,0.4057377049180328,0.7122302158273381
340,5,0.15,6,0.05,0.3,sqrt,0.6926470588235294,0.6473385488571867,0.6922572178477691,0.6078939786804956,0.6108695652173913,0.5468354430379747,0.43548387096774194,0.7346938775510204,0.611353711790393,0.521505376344086,0.41630901287553645,0.697841726618705
341,5,0.15,6,0.05,0.3,log2,0.7614973262032085,0.7448512585812357,0.7395626242544732,0.7502160760587727,0.6434782608695652,0.6076555023923444,0.46863468634686345,0.8639455782312925,0.611353711790393,0.5615763546798029,0.42696629213483145,0.8201438848920863
342,5,0.15,6,0.05,0.4,sqrt,0.695855614973262,0.6475600309837335,0.7004021447721179,0.6021319504465572,0.6173913043478261,0.5487179487179488,0.4403292181069959,0.7278911564625851,0.6244541484716157,0.5274725274725275,0.4266666666666667,0.6906474820143885
343,5,0.15,6,0.05,0.4,log2,0.729144385026738,0.6715304798962386,0.767890248424175,0.5966580236243157,0.6456521739130435,0.5676392572944297,0.4652173913043478,0.7278911564625851,0.648471615720524,0.5439093484419264,0.4485981308411215,0.6906474820143885
344,5,0.15,6,0.05,0.5,sqrt,0.7088235294117647,0.663161150634086,0.7158597662771286,0.6176894266781907,0.6152173913043478,0.549618320610687,0.43902439024390244,0.7346938775510204,0.6091703056768559,0.5226666666666666,0.4152542372881356,0.7050359712230215
345,5,0.15,6,0.05,0.5,log2,0.723663101604278,0.6808707735062529,0.7335329341317365,0.6352636127917026,0.6217391304347826,0.5492227979274611,0.4435146443514644,0.7210884353741497,0.6244541484716157,0.5274725274725275,0.4266666666666667,0.6906474820143885
346,5,0.15,6,0.05,0.6,sqrt,0.7320855614973262,0.6960873521383075,0.7348703170028819,0.6611927398444253,0.6282608695652174,0.5581395348837209,0.45,0.7346938775510204,0.6462882096069869,0.5597826086956522,0.4497816593886463,0.7410071942446043
347,5,0.15,6,0.05,0.6,log2,0.7739304812834225,0.7442915469529714,0.7832590706556334,0.7090175741861136,0.6543478260869565,0.5954198473282443,0.47560975609756095,0.7959183673469388,0.6419213973799127,0.5638297872340425,0.4472573839662447,0.762589928057554
348,5,0.15,6,0.05,0.7,sqrt,0.7635026737967915,0.7376538632656088,0.7600855745721271,0.7165082108902333,0.6347826086956522,0.5670103092783505,0.45643153526970953,0.7482993197278912,0.6550218340611353,0.5752688172043011,0.4592274678111588,0.7697841726618705
349,5,0.15,6,0.05,0.7,log2,0.7586898395721925,0.7169515446134546,0.786648313833448,0.658599827139153,0.65,0.5706666666666667,0.4692982456140351,0.7278911564625851,0.6462882096069869,0.5423728813559322,0.44651162790697674,0.6906474820143885
350,5,0.15,6,0.1,0.3,sqrt,0.6941176470588235,0.6523852932239441,0.6901317904210865,0.6185537309132815,0.6065217391304348,0.5508684863523573,0.43359375,0.7551020408163265,0.5938864628820961,0.515625,0.40408163265306124,0.7122302158273381
351,5,0.15,6,0.1,0.3,log2,0.6897058823529412,0.6448355011476664,0.6876631853785901,0.6070296744454048,0.6108695652173913,0.5536159600997507,0.43700787401574803,0.7551020408163265,0.6026200873362445,0.5159574468085106,0.4092827004219409,0.697841726618705
352,5,0.15,6,0.1,0.4,sqrt,0.6926470588235294,0.6494892514102759,0.6897668393782384,0.6136560069144339,0.6086956521739131,0.55,0.43478260869565216,0.7482993197278912,0.6069868995633187,0.5212765957446809,0.41350210970464135,0.7050359712230215
353,5,0.15,6,0.1,0.4,log2,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
354,5,0.15,6,0.1,0.5,sqrt,0.7065508021390374,0.6532933185910599,0.7230769230769231,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
355,5,0.15,6,0.1,0.5,log2,0.7080213903743315,0.655085281111813,0.7249213561691716,0.5975223278594065,0.6217391304347826,0.5515463917525774,0.44398340248962653,0.7278911564625851,0.6375545851528385,0.5388888888888889,0.43891402714932126,0.697841726618705
356,5,0.15,6,0.1,0.6,sqrt,0.7050802139037433,0.6573470021745884,0.7131782945736435,0.6096225871506771,0.6195652173913043,0.5524296675191815,0.4426229508196721,0.7346938775510204,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
357,5,0.15,6,0.1,0.6,log2,0.6505347593582887,0.6451262557697529,0.6100128369704749,0.6845289541918755,0.5304347826086957,0.5242290748898678,0.38762214983713356,0.8095238095238095,0.5458515283842795,0.5117370892018779,0.3797909407665505,0.7841726618705036
358,5,0.15,6,0.1,0.7,sqrt,0.6951871657754011,0.6473863284874729,0.698831385642738,0.602996254681648,0.6195652173913043,0.5524296675191815,0.4426229508196721,0.7346938775510204,0.6266375545851528,0.5315068493150685,0.42920353982300885,0.697841726618705
359,5,0.15,6,0.1,0.7,log2,0.7272727272727273,0.6665576985943119,0.7703060068001512,0.5874387784500144,0.6434782608695652,0.5614973262032086,0.46255506607929514,0.7142857142857143,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
360,5,0.15,7,0.05,0.3,sqrt,0.7152406417112299,0.6572256195687158,0.7444403937294932,0.5883030826851051,0.6282608695652174,0.5511811023622047,0.44871794871794873,0.7142857142857143,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
361,5,0.15,7,0.05,0.3,log2,0.7030748663101605,0.650621362277804,0.7165627165627165,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
362,5,0.15,7,0.05,0.4,sqrt,0.6580213903743316,0.641837020442453,0.6243530373195315,0.6603284356093345,0.5521739130434783,0.536036036036036,0.4006734006734007,0.8095238095238095,0.5545851528384279,0.5142857142857142,0.38434163701067614,0.7769784172661871
363,5,0.15,7,0.05,0.4,log2,0.7176470588235294,0.6626198083067093,0.7436357117246325,0.5975223278594065,0.6391304347826087,0.5631578947368421,0.4592274678111588,0.7278911564625851,0.6462882096069869,0.5423728813559322,0.44651162790697674,0.6906474820143885
364,5,0.15,7,0.05,0.5,sqrt,0.7577540106951872,0.7233587786259542,0.7694056511854498,0.6825122443099971,0.658695652173913,0.59846547314578,0.47950819672131145,0.7959183673469388,0.6179039301310044,0.5308310991957105,0.4230769230769231,0.7122302158273381
365,5,0.15,7,0.05,0.5,log2,0.729812834224599,0.6746095636773466,0.7645985401459854,0.6035724575050417,0.6413043478260869,0.5669291338582677,0.46153846153846156,0.7346938775510204,0.6331877729257642,0.5359116022099447,0.4349775784753363,0.697841726618705
366,5,0.15,7,0.05,0.6,sqrt,0.7505347593582887,0.7106079404466501,0.7695666778636211,0.6600403341976375,0.6413043478260869,0.5669291338582677,0.46153846153846156,0.7346938775510204,0.62882096069869,0.532967032967033,0.4311111111111111,0.697841726618705
367,5,0.15,7,0.05,0.6,log2,0.6915775401069518,0.6448036951501155,0.6924603174603174,0.6032843560933449,0.6108695652173913,0.544529262086514,0.4349593495934959,0.7278911564625851,0.6091703056768559,0.5201072386058981,0.41452991452991456,0.697841726618705
368,5,0.15,7,0.05,0.7,sqrt,0.7377005347593583,0.7022761760242792,0.7419044565565887,0.6666666666666666,0.6391304347826087,0.5631578947368421,0.4592274678111588,0.7278911564625851,0.6790393013100436,0.6016260162601627,0.4826086956521739,0.7985611510791367
369,5,0.15,7,0.05,0.7,log2,0.7239304812834224,0.6849733028222731,0.7279507133592736,0.6467876692595794,0.6130434782608696,0.5412371134020618,0.43568464730290457,0.7142857142857143,0.6441048034934498,0.5582655826558266,0.44782608695652176,0.7410071942446043
370,5,0.15,7,0.1,0.3,sqrt,0.6502673796791444,0.6517571884984026,0.6057906458797327,0.7052722558340536,0.5282608695652173,0.5353319057815846,0.390625,0.8503401360544217,0.5218340611353712,0.5011389521640092,0.36666666666666664,0.7913669064748201
371,5,0.15,7,0.1,0.3,log2,0.6433155080213904,0.6340192043895747,0.6051322335689971,0.6658023624315759,0.5413043478260869,0.532150776053215,0.39473684210526316,0.8163265306122449,0.5393013100436681,0.5058548009367682,0.375,0.7769784172661871
372,5,0.15,7,0.1,0.4,sqrt,0.7239304812834224,0.6977016542233934,0.7092261904761905,0.686545664073754,0.6021739130434782,0.5459057071960298,0.4296875,0.7482993197278912,0.6026200873362445,0.5235602094240838,0.411522633744856,0.7194244604316546
373,5,0.15,7,0.1,0.4,log2,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
374,5,0.15,7,0.1,0.5,sqrt,0.7049465240641711,0.6520573860949078,0.7200557103064067,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
375,5,0.15,7,0.1,0.5,log2,0.7025401069518716,0.6545567458469181,0.7097643097643098,0.6073177758571017,0.6108695652173913,0.5491183879093199,0.436,0.7414965986394558,0.6157205240174672,0.5243243243243243,0.4199134199134199,0.697841726618705
376,5,0.15,7,0.1,0.6,sqrt,0.7148395721925134,0.666353824495542,0.728952772073922,0.6136560069144339,0.6260869565217392,0.5567010309278351,0.44813278008298757,0.7346938775510204,0.6331877729257642,0.5359116022099447,0.4349775784753363,0.697841726618705
377,5,0.15,7,0.1,0.6,log2,0.7453208556149733,0.7202232339550595,0.7345715997603355,0.7064246614808413,0.6152173913043478,0.5672371638141809,0.44274809160305345,0.7891156462585034,0.6069868995633187,0.533678756476684,0.41700404858299595,0.7410071942446043
378,5,0.15,7,0.1,0.7,sqrt,0.7225935828877005,0.6624369611192452,0.7608370702541106,0.5865744742149237,0.6369565217391304,0.5546666666666666,0.45614035087719296,0.7074829931972789,0.648471615720524,0.5439093484419264,0.4485981308411215,0.6906474820143885
379,5,0.15,7,0.1,0.7,log2,0.7010695187165775,0.6482064191315292,0.7140381282495667,0.5934889080956497,0.6260869565217392,0.5567010309278351,0.44813278008298757,0.7346938775510204,0.631004366812227,0.5318559556786704,0.43243243243243246,0.6906474820143885
380,5,0.15,8,0.05,0.3,sqrt,0.7282085561497326,0.6752914869829101,0.7577060931899642,0.6090463843272832,0.6434782608695652,0.5706806282722513,0.46382978723404256,0.7414965986394558,0.6397379912663755,0.5403899721448467,0.4409090909090909,0.697841726618705
381,5,0.15,8,0.05,0.3,log2,0.717379679144385,0.6681318681318681,0.7340462228354605,0.61307980409104,0.6347826086956522,0.5647668393782384,0.4560669456066946,0.7414965986394558,0.62882096069869,0.532967032967033,0.4311111111111111,0.697841726618705
382,5,0.15,8,0.05,0.4,sqrt,0.7036096256684492,0.6549416342412452,0.7122545700744752,0.606165370210314,0.6195652173913043,0.5478036175710594,0.44166666666666665,0.7210884353741497,0.6266375545851528,0.5289256198347108,0.42857142857142855,0.6906474820143885
383,5,0.15,8,0.05,0.4,log2,0.6955882352941176,0.6510344827586206,0.6954813359528488,0.6119273984442524,0.6108695652173913,0.544529262086514,0.4349593495934959,0.7278911564625851,0.6222707423580786,0.5286103542234333,0.42543859649122806,0.697841726618705
384,5,0.15,8,0.05,0.5,sqrt,0.7066844919786096,0.6599504029758214,0.714189869171419,0.613367905502737,0.6282608695652174,0.5558441558441558,0.4495798319327731,0.7278911564625851,0.6462882096069869,0.5597826086956522,0.4497816593886463,0.7410071942446043
385,5,0.15,8,0.05,0.5,log2,0.7133689839572193,0.6597905426848619,0.734369480748852,0.5989628349178912,0.6282608695652174,0.5558441558441558,0.4495798319327731,0.7278911564625851,0.6331877729257642,0.5333333333333333,0.4343891402714932,0.6906474820143885
386,5,0.15,8,0.05,0.6,sqrt,0.7116310160427808,0.6766601708889222,0.7053125,0.6502448861999424,0.6108695652173913,0.5491183879093199,0.436,0.7414965986394558,0.6069868995633187,0.5187165775401069,0.4127659574468085,0.697841726618705
387,5,0.15,8,0.05,0.6,log2,0.7526737967914439,0.7104851330203443,0.7776635834189791,0.6539902045520023,0.6456521739130435,0.5630026809651475,0.4646017699115044,0.7142857142857143,0.6528384279475983,0.5643835616438356,0.4557522123893805,0.7410071942446043
388,5,0.15,8,0.05,0.7,sqrt,0.7413101604278075,0.6978922716627635,0.7617586912065439,0.6439066551426103,0.6347826086956522,0.5714285714285714,0.45714285714285713,0.7619047619047619,0.6397379912663755,0.5504087193460491,0.44298245614035087,0.7266187050359713
389,5,0.15,8,0.05,0.7,log2,0.7081550802139037,0.6535470560228536,0.7275618374558304,0.5932008066839527,0.6239130434782608,0.5483028720626631,0.4449152542372881,0.7142857142857143,0.631004366812227,0.5318559556786704,0.43243243243243246,0.6906474820143885
390,5,0.15,8,0.1,0.3,sqrt,0.6882352941176471,0.6505843572070722,0.6778020605682173,0.6254681647940075,0.6021739130434782,0.5481481481481482,0.43023255813953487,0.7551020408163265,0.5917030567685589,0.5117493472584856,0.4016393442622951,0.7050359712230215
391,5,0.15,8,0.1,0.3,log2,0.6409090909090909,0.6333606333606333,0.6018158236057068,0.6683952751368482,0.5304347826086957,0.5263157894736842,0.3883495145631068,0.8163265306122449,0.5305676855895196,0.5011600928074246,0.3698630136986301,0.7769784172661871
392,5,0.15,8,0.1,0.4,sqrt,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
393,5,0.15,8,0.1,0.4,log2,0.7223262032085561,0.6625507717303005,0.7596870342771982,0.5874387784500144,0.6391304347826087,0.5585106382978723,0.4585152838427948,0.7142857142857143,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
394,5,0.15,8,0.1,0.5,sqrt,0.7227272727272728,0.6623249755779876,0.7615125421190565,0.5859982713915298,0.6413043478260869,0.5623342175066313,0.4608695652173913,0.7210884353741497,0.648471615720524,0.5439093484419264,0.4485981308411215,0.6906474820143885
395,5,0.15,8,0.1,0.5,log2,0.6584224598930482,0.6403940886699507,0.6260319207484866,0.6554307116104869,0.558695652173913,0.5375854214123007,0.4041095890410959,0.8027210884353742,0.5567685589519651,0.5155131264916468,0.38571428571428573,0.7769784172661871
396,5,0.15,8,0.1,0.6,sqrt,0.7370320855614974,0.7113719735876742,0.7248803827751196,0.6983578219533275,0.6391304347826087,0.5829145728643216,0.46215139442231074,0.7891156462585034,0.6200873362445415,0.5445026178010471,0.4279835390946502,0.7482014388489209
397,5,0.15,8,0.1,0.6,log2,0.7225935828877005,0.680326606069943,0.7311258278145696,0.6361279170267934,0.6239130434782608,0.5728395061728395,0.4496124031007752,0.7891156462585034,0.6266375545851528,0.5488126649076517,0.43333333333333335,0.7482014388489209
398,5,0.15,8,0.1,0.7,sqrt,0.698663101604278,0.6557727550397068,0.6977575560610985,0.6185537309132815,0.6130434782608696,0.5482233502538071,0.43724696356275305,0.7346938775510204,0.6135371179039302,0.522911051212938,0.41810344827586204,0.697841726618705
399,5,0.15,8,0.1,0.7,log2,0.7233957219251337,0.6959588537839824,0.710257948410318,0.6822241428983002,0.6021739130434782,0.5714285714285714,0.4357142857142857,0.8299319727891157,0.6266375545851528,0.5692695214105793,0.437984496124031,0.8129496402877698
400,5,0.15,9,0.05,0.3,sqrt,0.7052139037433155,0.668769716088328,0.6986817325800376,0.641313742437338,0.6021739130434782,0.5590361445783133,0.43283582089552236,0.7891156462585034,0.6135371179039302,0.5378590078328982,0.42213114754098363,0.7410071942446043
401,5,0.15,9,0.05,0.3,log2,0.689572192513369,0.6643538594969645,0.6666666666666666,0.662057044079516,0.5847826086956521,0.5463182897862233,0.4197080291970803,0.782312925170068,0.5895196506550219,0.5346534653465347,0.4075471698113208,0.7769784172661871
402,5,0.15,9,0.05,0.4,sqrt,0.7044117647058824,0.662597283686861,0.7044127190136276,0.6254681647940075,0.6130434782608696,0.5505050505050505,0.43775100401606426,0.7414965986394558,0.6091703056768559,0.5226666666666666,0.4152542372881356,0.7050359712230215
403,5,0.15,9,0.05,0.4,log2,0.7274064171122995,0.6697975708502024,0.764792899408284,0.595793719389225,0.6413043478260869,0.5623342175066313,0.4608695652173913,0.7210884353741497,0.648471615720524,0.5439093484419264,0.4485981308411215,0.6906474820143885
404,5,0.15,9,0.05,0.5,sqrt,0.7616310160427807,0.7217974723045717,0.7872702518720218,0.6663785652549697,0.6434782608695652,0.5638297872340425,0.462882096069869,0.7210884353741497,0.648471615720524,0.5464788732394367,0.44907407407407407,0.697841726618705
405,5,0.15,9,0.05,0.5,log2,0.7137700534759358,0.6751631011986041,0.7131410256410257,0.6410256410256411,0.6065217391304348,0.5417721518987342,0.4314516129032258,0.7278911564625851,0.6244541484716157,0.5274725274725275,0.4266666666666667,0.6906474820143885
406,5,0.15,9,0.05,0.6,sqrt,0.7294117647058823,0.6939824614454189,0.7301940820871778,0.6611927398444253,0.6217391304347826,0.5538461538461539,0.4444444444444444,0.7346938775510204,0.6244541484716157,0.5300546448087432,0.42731277533039647,0.697841726618705
407,5,0.15,9,0.05,0.6,log2,0.7628342245989305,0.7346694585701465,0.7639191290824261,0.7075770671276289,0.6543478260869565,0.5912596401028277,0.47520661157024796,0.782312925170068,0.6506550218340611,0.5721925133689839,0.4553191489361702,0.7697841726618705
408,5,0.15,9,0.05,0.7,sqrt,0.7410427807486631,0.7132494448556624,0.7335566382460414,0.6940363007778738,0.6043478260869565,0.5380710659898477,0.4291497975708502,0.7210884353741497,0.6550218340611353,0.5863874345549738,0.4609053497942387,0.8057553956834532
409,5,0.15,9,0.05,0.7,log2,0.7334224598930481,0.6927580893682589,0.7446174229877442,0.6476519734946701,0.6347826086956522,0.5602094240837696,0.4553191489361702,0.7278911564625851,0.6593886462882096,0.5714285714285714,0.4622222222222222,0.7482014388489209
410,5,0.15,9,0.1,0.3,sqrt,0.7012032085561497,0.6517064048620851,0.709775967413442,0.6024200518582541,0.6108695652173913,0.544529262086514,0.4349593495934959,0.7278911564625851,0.6244541484716157,0.5300546448087432,0.42731277533039647,0.697841726618705
411,5,0.15,9,0.1,0.3,log2,0.6995989304812834,0.6483017686648928,0.7097326936257711,0.5966580236243157,0.6086956521739131,0.5384615384615384,0.43209876543209874,0.7142857142857143,0.6222707423580786,0.5260273972602739,0.4247787610619469,0.6906474820143885
412,5,0.15,9,0.1,0.4,sqrt,0.6963903743315508,0.6496992133271634,0.6992031872509961,0.6067415730337079,0.6195652173913043,0.5501285347043702,0.44214876033057854,0.7278911564625851,0.6200873362445415,0.5271739130434783,0.42358078602620086,0.697841726618705
413,5,0.15,9,0.1,0.4,log2,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
414,5,0.15,9,0.1,0.5,sqrt,0.6994652406417112,0.6576302162656107,0.6975767366720517,0.6220109478536445,0.6152173913043478,0.5518987341772152,0.43951612903225806,0.7414965986394558,0.6048034934497817,0.5173333333333333,0.4110169491525424,0.697841726618705
415,5,0.15,9,0.1,0.5,log2,0.7168449197860962,0.6626314112774769,0.7410046312789454,0.599250936329588,0.6304347826086957,0.5549738219895288,0.451063829787234,0.7210884353741497,0.6397379912663755,0.5378151260504201,0.44036697247706424,0.6906474820143885
416,5,0.15,9,0.1,0.6,sqrt,0.6816844919786096,0.6379808423293295,0.6754668383773342,0.6044367617401325,0.6021739130434782,0.5413533834586466,0.42857142857142855,0.7346938775510204,0.6069868995633187,0.5187165775401069,0.4127659574468085,0.697841726618705
417,5,0.15,9,0.1,0.6,log2,0.7042780748663101,0.6532915360501568,0.7163973874183568,0.6004033419763757,0.6195652173913043,0.5478036175710594,0.44166666666666665,0.7210884353741497,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
418,5,0.15,9,0.1,0.7,sqrt,0.7089572192513369,0.6635759542574563,0.7156666666666667,0.6185537309132815,0.6217391304347826,0.5561224489795918,0.4448979591836735,0.7414965986394558,0.6222707423580786,0.5286103542234333,0.42543859649122806,0.697841726618705
419,5,0.15,9,0.1,0.7,log2,0.7184491978609626,0.662608138417174,0.7463009743774811,0.595793719389225,0.6413043478260869,0.5669291338582677,0.46153846153846156,0.7346938775510204,0.6375545851528385,0.5363128491620112,0.4383561643835616,0.6906474820143885
420,5,0.2,3,0.05,0.3,sqrt,0.722860962566845,0.6629816290034141,0.7608208955223881,0.5874387784500144,0.6391304347826087,0.5585106382978723,0.4585152838427948,0.7142857142857143,0.6441048034934498,0.5408450704225352,0.4444444444444444,0.6906474820143885
421,5,0.2,3,0.05,0.3,log2,0.6287433155080214,0.6414460942543576,0.5811885821244736,0.7156439066551427,0.5065217391304347,0.5260960334029228,0.3795180722891566,0.8571428571428571,0.5109170305676856,0.4977578475336323,0.36156351791530944,0.7985611510791367
422,5,0.2,3,0.05,0.4,sqrt,0.6901069518716577,0.6426148627813753,0.6912106135986733,0.6004033419763757,0.6130434782608696,0.5482233502538071,0.43724696356275305,0.7346938775510204,0.6179039301310044,0.5257452574525745,0.4217391304347826,0.697841726618705
423,5,0.2,3,0.05,0.4,log2,0.6963903743315508,0.650561624865364,0.6981505944517834,0.6090463843272832,0.6173913043478261,0.5487179487179488,0.4403292181069959,0.7278911564625851,0.6222707423580786,0.5260273972602739,0.4247787610619469,0.6906474820143885
424,5,0.2,3,0.05,0.5,sqrt,0.7165775401069518,0.6641318124207858,0.7377683914114749,0.6038605589167387,0.6304347826086957,0.5549738219895288,0.451063829787234,0.7210884353741497,0.6353711790393013,0.5348189415041783,0.43636363636363634,0.6906474820143885
425,5,0.2,3,0.05,0.5,log2,0.7053475935828877,0.6523659305993691,0.7208086441268735,0.595793719389225,0.6173913043478261,0.5440414507772021,0.4393305439330544,0.7142857142857143,0.62882096069869,0.5303867403314917,0.4304932735426009,0.6906474820143885
426,5,0.2,3,0.05,0.6,sqrt,0.7300802139037433,0.685072531586336,0.746938775510204,0.6326707000864304,0.6521739130434783,0.5918367346938775,0.47346938775510206,0.7891156462585034,0.648471615720524,0.5683646112600537,0.452991452991453,0.762589928057554
